date,state,location,so2,no2,rspm,spm,pm2_5
2000-07-01,Gujarat,Ahmedabad,10.5,35.5,,323.0,
2000-07-01,Gujarat,Ahmedabad,9.8,28.2,,319.0,
2000-08-01,Gujarat,Bharuch,15.9,18.1,,30.0,
2000-08-01,Gujarat,Bharuch,18.566342246525863,25.5,,61.0,
2000-08-01,Gujarat,Ahmedabad,8.2,6.7,,147.0,
2000-08-01,Gujarat,Ahmedabad,10.8,27.0,,306.0,
2000-08-01,Gujarat,Ahmedabad,13.6,18.6,,513.0,
2000-09-01,Gujarat,Bharuch,17.2,19.2,,28.0,
2000-09-01,Gujarat,Bharuch,18.566342246525863,24.3,,63.0,
2000-09-01,Gujarat,Ahmedabad,6.5,11.8,,249.0,
2000-09-01,Gujarat,Ahmedabad,9.3,23.1,,317.0,
2000-09-01,Gujarat,Ahmedabad,9.4,23.6,,257.0,
2000-10-01,Gujarat,Bharuch,16.8,18.5,,34.0,
2000-10-01,Gujarat,Bharuch,18.566342246525863,25.0,,59.0,
2000-10-01,Gujarat,Ahmedabad,7.2,13.7,,183.0,
2000-10-01,Gujarat,Ahmedabad,10.5,26.5,,368.0,
2000-10-01,Gujarat,Ahmedabad,10.0,30.3,,409.0,
2000-11-01,Gujarat,Bharuch,15.4,18.0,,34.0,
2000-11-01,Gujarat,Bharuch,18.566342246525863,21.1,,77.0,
2000-11-01,Gujarat,Ahmedabad,6.4,25.2,,206.0,
2000-11-01,Gujarat,Ahmedabad,7.9,62.4,,426.0,
2000-11-01,Gujarat,Ahmedabad,6.1,39.5,,391.0,
2000-12-01,Gujarat,Bharuch,14.9,18.4,,48.0,
2000-12-01,Gujarat,Bharuch,18.566342246525863,19.3,,79.0,
2000-12-01,Gujarat,Ahmedabad,6.1,19.7,,636.0,
2000-12-01,Gujarat,Ahmedabad,9.1,53.5,,738.0,
2000-12-01,Gujarat,Ahmedabad,7.2,35.4,,621.0,
2001-01-01,Gujarat,Ahmedabad,6.2,20.8,,343.0,
2001-02-01,Gujarat,Ahmedabad,8.5,34.8,,382.0,
2001-03-01,Gujarat,Ahmedabad,9.8,46.2,,576.0,
2001-04-01,Gujarat,Ahmedabad,12.2,47.5,,308.0,
2001-05-01,Gujarat,Ahmedabad,13.2,21.7,,384.0,
2001-06-01,Gujarat,Ahmedabad,16.6,30.9,,282.0,
2001-07-01,Gujarat,Ahmedabad,13.9,32.0,,268.0,
2001-08-01,Gujarat,Ahmedabad,9.7,30.9,,243.0,
2001-09-01,Gujarat,Ahmedabad,8.3,16.8,,164.0,
2001-10-01,Gujarat,Ahmedabad,7.6,31.4,,306.0,
2001-11-01,Gujarat,Ahmedabad,7.9,38.0,,464.0,
2001-12-01,Gujarat,Ahmedabad,8.2,36.6,,309.0,
2001-01-01,Gujarat,Ahmedabad,8.8,65.0,,397.0,
2001-02-01,Gujarat,Ahmedabad,10.2,63.0,,347.0,
2001-03-01,Gujarat,Ahmedabad,10.1,56.3,,543.0,
2001-04-01,Gujarat,Ahmedabad,10.0,56.6,,267.0,
2001-05-01,Gujarat,Ahmedabad,14.4,39.9,,592.0,
2001-06-01,Gujarat,Ahmedabad,14.3,27.8,,453.0,
2001-07-01,Gujarat,Ahmedabad,17.1,41.4,,364.0,
2001-08-01,Gujarat,Ahmedabad,13.6,49.3,,344.0,
2001-09-01,Gujarat,Ahmedabad,8.9,18.7,,155.0,
2001-10-01,Gujarat,Ahmedabad,9.4,42.9,,276.0,
2001-11-01,Gujarat,Ahmedabad,8.8,53.4,,465.0,
2001-12-01,Gujarat,Ahmedabad,8.3,45.5,,370.0,
2001-01-01,Gujarat,Ahmedabad,8.5,56.1,,487.0,
2001-02-01,Gujarat,Ahmedabad,6.8,47.4,,232.0,
2001-03-01,Gujarat,Ahmedabad,8.3,47.1,,533.0,
2001-04-01,Gujarat,Ahmedabad,9.7,49.4,,386.0,
2001-05-01,Gujarat,Ahmedabad,9.8,23.5,,428.0,
2001-06-01,Gujarat,Ahmedabad,13.5,23.5,,351.0,
2001-07-01,Gujarat,Ahmedabad,13.6,34.3,,308.0,
2001-08-01,Gujarat,Ahmedabad,10.4,44.6,,263.0,
2001-09-01,Gujarat,Ahmedabad,8.6,20.0,,241.0,
2001-10-01,Gujarat,Ahmedabad,9.6,50.6,,349.0,
2001-11-01,Gujarat,Ahmedabad,7.5,35.1,,410.0,
2001-12-01,Gujarat,Ahmedabad,8.3,38.4,,317.0,
2001-01-01,Gujarat,Bharuch,15.0,18.6,,224.63333154015817,
2001-02-01,Gujarat,Bharuch,11.4,15.8,,224.63333154015817,
2001-03-01,Gujarat,Bharuch,13.5,19.6,,224.63333154015817,
2001-04-01,Gujarat,Bharuch,15.3,18.9,,224.63333154015817,
2001-05-01,Gujarat,Bharuch,17.0,20.4,,224.63333154015817,
2001-07-01,Gujarat,Bharuch,16.0,18.9,,224.63333154015817,
2001-08-01,Gujarat,Bharuch,15.8,19.1,,224.63333154015817,
2001-09-01,Gujarat,Bharuch,16.7,19.2,,224.63333154015817,
2001-10-01,Gujarat,Bharuch,16.3,18.4,,224.63333154015817,
2001-11-01,Gujarat,Bharuch,17.4,18.9,,224.63333154015817,
2001-12-01,Gujarat,Bharuch,17.2,19.0,,224.63333154015817,
2001-01-01,Gujarat,Bharuch,18.566342246525863,19.6,,224.63333154015817,
2001-02-01,Gujarat,Bharuch,18.566342246525863,20.5,,224.63333154015817,
2001-03-01,Gujarat,Bharuch,18.566342246525863,21.9,,224.63333154015817,
2001-04-01,Gujarat,Bharuch,18.566342246525863,19.0,,224.63333154015817,
2001-05-01,Gujarat,Bharuch,18.566342246525863,17.9,,224.63333154015817,
2001-07-01,Gujarat,Bharuch,18.566342246525863,15.8,,224.63333154015817,
2001-08-01,Gujarat,Bharuch,18.566342246525863,14.3,,224.63333154015817,
2001-09-01,Gujarat,Bharuch,18.566342246525863,14.3,,224.63333154015817,
2001-10-01,Gujarat,Bharuch,18.566342246525863,13.8,,224.63333154015817,
2001-11-01,Gujarat,Bharuch,18.566342246525863,13.2,,224.63333154015817,
2001-12-01,Gujarat,Bharuch,18.566342246525863,16.3,,224.63333154015817,
2002-08-01,Gujarat,Ahmedabad,20.0,29.3,,339.0,
2002-09-01,Gujarat,Ahmedabad,18.3,34.5,,342.0,
2002-10-01,Gujarat,Ahmedabad,18.9,32.5,,331.0,
2002-11-01,Gujarat,Ahmedabad,22.3,35.5,,343.0,
2002-12-01,Gujarat,Ahmedabad,21.1,33.5,,372.0,
2002-08-01,Gujarat,Ahmedabad,15.7,23.2,,261.0,
2002-09-01,Gujarat,Ahmedabad,16.1,28.6,,269.0,
2002-10-01,Gujarat,Ahmedabad,17.7,29.5,,260.0,
2002-11-01,Gujarat,Ahmedabad,18.5,29.8,,306.0,
2002-12-01,Gujarat,Ahmedabad,20.8,27.5,,231.0,
2002-08-01,Gujarat,Ahmedabad,7.6,10.9,,81.0,
2002-09-01,Gujarat,Ahmedabad,8.9,16.7,,126.0,
2002-10-01,Gujarat,Ahmedabad,8.2,14.3,,124.0,
2002-11-01,Gujarat,Ahmedabad,8.8,16.1,,165.0,
2002-12-01,Gujarat,Ahmedabad,10.4,16.8,,135.0,
2002-01-01,Gujarat,Ahmedabad,9.2,44.2,,254.0,
2002-02-01,Gujarat,Ahmedabad,11.0,46.7,,299.0,
2002-03-01,Gujarat,Ahmedabad,6.8,35.3,,203.0,
2002-04-01,Gujarat,Ahmedabad,8.8,36.6,,227.0,
2002-05-01,Gujarat,Ahmedabad,8.8,38.2,,175.0,
2002-06-01,Gujarat,Ahmedabad,9.2,12.9,,128.0,
2002-07-01,Gujarat,Ahmedabad,7.2,21.7,,128.0,
2002-08-01,Gujarat,Ahmedabad,7.2,29.7,,175.0,
2002-09-01,Gujarat,Ahmedabad,7.0,29.8,,223.0,
2002-10-01,Gujarat,Ahmedabad,7.0,36.4,,342.0,
2002-11-01,Gujarat,Ahmedabad,7.3,38.5,,256.0,
2002-12-01,Gujarat,Ahmedabad,7.4,39.4,,215.0,
2002-01-01,Gujarat,Ahmedabad,9.4,53.3,,351.0,
2002-02-01,Gujarat,Ahmedabad,12.5,53.4,,302.0,
2002-03-01,Gujarat,Ahmedabad,8.0,45.3,,211.0,
2002-04-01,Gujarat,Ahmedabad,10.6,43.9,,267.0,
2002-05-01,Gujarat,Ahmedabad,12.1,45.5,,229.0,
2002-06-01,Gujarat,Ahmedabad,12.6,28.2,,172.0,
2002-07-01,Gujarat,Ahmedabad,11.7,32.7,,163.0,
2002-08-01,Gujarat,Ahmedabad,10.5,38.6,,204.0,
2002-09-01,Gujarat,Ahmedabad,8.3,37.4,,254.0,
2002-10-01,Gujarat,Ahmedabad,7.5,41.9,,356.0,
2002-11-01,Gujarat,Ahmedabad,8.0,42.5,,324.0,
2002-12-01,Gujarat,Ahmedabad,8.4,42.5,,270.0,
2002-01-01,Gujarat,Ahmedabad,8.9,47.3,,303.0,
2002-02-01,Gujarat,Ahmedabad,10.7,46.1,,250.0,
2002-03-01,Gujarat,Ahmedabad,7.1,40.1,,200.0,
2002-04-01,Gujarat,Ahmedabad,10.0,41.4,,247.0,
2002-05-01,Gujarat,Ahmedabad,10.1,42.9,,178.0,
2002-06-01,Gujarat,Ahmedabad,11.5,25.7,,144.0,
2002-07-01,Gujarat,Ahmedabad,9.2,27.4,,144.0,
2002-08-01,Gujarat,Ahmedabad,8.4,35.2,,187.0,
2002-09-01,Gujarat,Ahmedabad,7.2,35.1,,233.0,
2002-10-01,Gujarat,Ahmedabad,6.7,38.1,,314.0,
2002-11-01,Gujarat,Ahmedabad,7.4,40.0,,267.0,
2002-12-01,Gujarat,Ahmedabad,7.6,42.1,,234.0,
2002-08-01,Gujarat,Ankleshwar,15.1,23.4,,199.0,
2002-09-01,Gujarat,Ankleshwar,18.2,17.5,,170.0,
2002-10-01,Gujarat,Ankleshwar,23.7,26.6,,172.0,
2002-11-01,Gujarat,Ankleshwar,22.9,31.9,,199.0,
2002-12-01,Gujarat,Ankleshwar,20.9,28.4,,183.0,
2002-08-01,Gujarat,Ankleshwar,14.1,19.0,,117.0,
2002-09-01,Gujarat,Ankleshwar,21.4,38.3,,216.0,
2002-10-01,Gujarat,Ankleshwar,15.2,21.3,,186.0,
2002-11-01,Gujarat,Ankleshwar,17.2,30.5,,197.0,
2002-12-01,Gujarat,Ankleshwar,15.9,27.7,,192.0,
2002-08-01,Gujarat,Baroda,20.7,21.5,,205.0,
2002-09-01,Gujarat,Baroda,20.5,22.3,,245.0,
2002-10-01,Gujarat,Baroda,16.7,19.2,,241.0,
2002-11-01,Gujarat,Baroda,26.1,25.5,,261.0,
2002-12-01,Gujarat,Baroda,20.2,27.1,,273.0,
2002-08-01,Gujarat,Baroda,16.5,21.2,,163.0,
2002-09-01,Gujarat,Baroda,12.5,22.2,,204.0,
2002-10-01,Gujarat,Baroda,12.3,20.3,,159.0,
2002-11-01,Gujarat,Baroda,10.8,17.0,,163.0,
2002-12-01,Gujarat,Baroda,11.3,18.7,,187.0,
2002-08-01,Gujarat,Baroda,27.0,35.4,,395.0,
2002-09-01,Gujarat,Baroda,30.4,36.4,,401.0,
2002-10-01,Gujarat,Baroda,31.3,36.2,,411.0,
2002-11-01,Gujarat,Baroda,32.5,37.6,,382.0,
2002-12-01,Gujarat,Baroda,34.0,40.6,,403.0,
2002-08-01,Gujarat,Jamnagar,18.2,18.9,,169.0,
2002-09-01,Gujarat,Jamnagar,10.8,29.3,,412.0,
2002-10-01,Gujarat,Jamnagar,10.2,30.1,,384.0,
2002-11-01,Gujarat,Jamnagar,14.9,31.3,,360.0,
2002-12-01,Gujarat,Jamnagar,10.2,25.3,,351.0,
2002-08-01,Gujarat,Rajkot,12.7,20.9,,474.0,
2002-10-01,Gujarat,Rajkot,12.1,31.0,,400.0,
2002-11-01,Gujarat,Rajkot,17.5,36.0,,365.0,
2002-12-01,Gujarat,Rajkot,11.8,30.4,,388.0,
2002-08-01,Gujarat,Surat,11.3,15.2,,117.0,
2002-09-01,Gujarat,Surat,9.3,17.4,,199.0,
2002-10-01,Gujarat,Surat,8.3,19.5,,207.0,
2002-11-01,Gujarat,Surat,9.5,24.7,,214.0,
2002-12-01,Gujarat,Surat,7.7,19.1,,173.0,
2002-08-01,Gujarat,Surat,33.5,30.4,,218.0,
2002-09-01,Gujarat,Surat,34.2,31.6,,221.0,
2002-10-01,Gujarat,Surat,31.0,35.1,,209.0,
2002-11-01,Gujarat,Surat,36.8,30.1,,246.0,
2002-12-01,Gujarat,Surat,32.8,24.6,,203.0,
2002-09-01,Gujarat,Surat,11.8,29.0,,274.0,
2002-10-01,Gujarat,Surat,19.1,32.9,,226.0,
2002-11-01,Gujarat,Surat,19.3,28.8,,237.0,
2002-12-01,Gujarat,Surat,16.3,25.1,,193.0,
2002-08-01,Gujarat,Vapi,30.1,47.7,,344.0,
2002-09-01,Gujarat,Vapi,32.0,56.9,,248.0,
2002-10-01,Gujarat,Vapi,28.2,44.4,,256.0,
2002-11-01,Gujarat,Vapi,34.8,42.3,,278.0,
2002-12-01,Gujarat,Vapi,31.7,33.2,,194.0,
2002-08-01,Gujarat,Vapi,21.7,26.3,,147.0,
2002-09-01,Gujarat,Vapi,18.5,28.2,,239.0,
2002-10-01,Gujarat,Vapi,19.6,32.9,,213.0,
2002-11-01,Gujarat,Vapi,19.4,31.8,,221.0,
2002-12-01,Gujarat,Vapi,12.5,24.6,,179.0,
2002-01-01,Gujarat,Bharuch,15.3,17.2,,224.63333154015817,
2002-02-01,Gujarat,Bharuch,15.4,17.6,,224.63333154015817,
2002-03-01,Gujarat,Bharuch,15.6,17.5,,224.63333154015817,
2002-04-01,Gujarat,Bharuch,15.3,17.1,,224.63333154015817,
2002-05-01,Gujarat,Bharuch,12.0,18.8,,224.63333154015817,
2002-06-01,Gujarat,Bharuch,11.5,17.9,,224.63333154015817,
2002-07-01,Gujarat,Bharuch,8.6,12.2,,224.63333154015817,
2002-08-01,Gujarat,Bharuch,5.9,9.5,,224.63333154015817,
2002-09-01,Gujarat,Bharuch,6.1,10.0,,224.63333154015817,
2002-10-01,Gujarat,Bharuch,4.3,9.0,,224.63333154015817,
2002-11-01,Gujarat,Bharuch,4.4,8.8,,224.63333154015817,
2002-12-01,Gujarat,Bharuch,5.2,10.6,,224.63333154015817,
2002-01-01,Gujarat,Bharuch,2.0,14.9,,224.63333154015817,
2002-02-01,Gujarat,Bharuch,2.0,13.1,,224.63333154015817,
2002-03-01,Gujarat,Bharuch,2.0,15.8,,224.63333154015817,
2002-04-01,Gujarat,Bharuch,2.0,19.4,,224.63333154015817,
2002-05-01,Gujarat,Bharuch,2.0,12.5,,224.63333154015817,
2002-06-01,Gujarat,Bharuch,2.0,12.5,,224.63333154015817,
2002-07-01,Gujarat,Bharuch,2.0,14.9,,224.63333154015817,
2002-08-01,Gujarat,Bharuch,2.0,13.2,,224.63333154015817,
2002-09-01,Gujarat,Bharuch,2.0,17.5,,224.63333154015817,
2002-10-01,Gujarat,Bharuch,2.0,17.0,,224.63333154015817,
2002-11-01,Gujarat,Bharuch,2.0,15.1,,224.63333154015817,
2002-12-01,Gujarat,Bharuch,2.0,17.0,,224.63333154015817,
1990-01-01,Haryana,Faridabad,28.2,11.6,,258.0,
1990-01-01,Haryana,Faridabad,26.7,11.5,,239.0,
1990-02-01,Haryana,Faridabad,35.0,13.3,,285.0,
1990-02-01,Haryana,Faridabad,35.1,13.4,,272.0,
1990-03-01,Haryana,Faridabad,25.3,9.6,,277.0,
1990-03-01,Haryana,Faridabad,26.0,9.9,,292.0,
1990-04-01,Haryana,Faridabad,30.5,9.4,,376.0,
1990-04-01,Haryana,Faridabad,30.7,9.3,,383.0,
1990-05-01,Haryana,Faridabad,32.0,11.4,,396.0,
1990-05-01,Haryana,Faridabad,32.2,12.5,,381.0,
1990-06-01,Haryana,Faridabad,30.3,9.6,,401.0,
1990-06-01,Haryana,Faridabad,31.1,10.2,,406.0,
1990-07-01,Haryana,Faridabad,27.4,8.7,,346.0,
1990-07-01,Haryana,Faridabad,28.1,8.6,,322.0,
1990-08-01,Haryana,Faridabad,27.9,9.2,,292.0,
1990-08-01,Haryana,Faridabad,27.6,8.6,,349.0,
1990-09-01,Haryana,Faridabad,21.9,7.4,,277.0,
1990-09-01,Haryana,Faridabad,22.6,7.6,,267.0,
1990-10-01,Haryana,Faridabad,39.5,10.6,,241.0,
1990-10-01,Haryana,Faridabad,38.4,9.6,,243.0,
1990-11-01,Haryana,Faridabad,38.7,10.7,,244.0,
1990-11-01,Haryana,Faridabad,39.1,10.5,,249.0,
1990-12-01,Haryana,Faridabad,30.0,8.7,,367.0,
1990-12-01,Haryana,Faridabad,33.9,12.9,,263.0,
1991-01-01,Haryana,Faridabad,30.0,8.7,,367.0,
1991-01-01,Haryana,Faridabad,33.9,12.9,,263.0,
1991-01-01,Haryana,Yamuna Nagar,18.566342246525863,28.17387112641417,,277.0,
1991-02-01,Haryana,Faridabad,26.2,7.9,,341.0,
1991-02-01,Haryana,Faridabad,28.2,8.6,,321.0,
1991-03-01,Haryana,Faridabad,38.4,10.0,,275.0,
1991-04-01,Haryana,Faridabad,39.0,10.9,,272.0,
1991-05-01,Haryana,Faridabad,38.7,11.3,,265.0,
1991-06-01,Haryana,Faridabad,39.4,11.3,,267.0,
1991-07-01,Haryana,Faridabad,37.1,11.4,,239.0,
1991-08-01,Haryana,Faridabad,19.4,6.0,,121.0,
1991-09-01,Haryana,Faridabad,27.9,8.3,,171.0,
1991-10-01,Haryana,Faridabad,37.6,9.4,,188.0,
1991-11-01,Haryana,Faridabad,38.3,9.7,,205.0,
1991-12-01,Haryana,Faridabad,38.5,10.4,,204.0,
1992-01-01,Haryana,Faridabad,39.4,0.0,,0.0,
1992-01-01,Haryana,Yamuna Nagar,18.6,0.0,,224.63333154015817,
1992-02-01,Haryana,Faridabad,39.1,2.3,,49.0,
1992-02-01,Haryana,Yamuna Nagar,16.9,0.0,,224.63333154015817,
1992-03-01,Haryana,Faridabad,38.2,11.5,,286.0,
1992-03-01,Haryana,Yamuna Nagar,31.0,0.0,,224.63333154015817,
1992-04-01,Haryana,Faridabad,38.8,11.7,,336.0,
1992-04-01,Haryana,Yamuna Nagar,32.5,0.0,,224.63333154015817,
1992-05-01,Haryana,Faridabad,38.1,11.7,,350.0,
1992-06-01,Haryana,Faridabad,37.6,11.5,,808.0,
1992-06-01,Haryana,Yamuna Nagar,30.2,9.1,,333.0,
1992-07-01,Haryana,Faridabad,35.1,11.0,,286.0,
1992-07-01,Haryana,Yamuna Nagar,27.3,7.4,,224.63333154015817,
1992-08-01,Haryana,Faridabad,33.1,11.3,,249.0,
1992-08-01,Haryana,Yamuna Nagar,22.4,7.1,,224.63333154015817,
1992-09-01,Haryana,Faridabad,36.9,12.1,,272.0,
1992-09-01,Haryana,Yamuna Nagar,23.9,7.8,,224.63333154015817,
1992-10-01,Haryana,Faridabad,40.7,11.3,,254.0,
1992-10-01,Haryana,Yamuna Nagar,24.3,7.5,,224.63333154015817,
1992-11-01,Haryana,Faridabad,39.9,11.6,,275.0,
1992-11-01,Haryana,Yamuna Nagar,25.0,7.5,,224.63333154015817,
1992-12-01,Haryana,Faridabad,40.8,11.2,,280.0,
1992-12-01,Haryana,Yamuna Nagar,27.1,7.9,,340.0,
1993-01-01,Haryana,Faridabad,41.5,12.7,,224.63333154015817,
1993-01-01,Haryana,Yamuna Nagar,41.3,7.9,,224.63333154015817,
1993-02-01,Haryana,Faridabad,37.0,12.3,,224.63333154015817,
1993-02-01,Haryana,Yamuna Nagar,22.9,7.1,,224.63333154015817,
1993-03-01,Haryana,Faridabad,48.3,12.3,,224.63333154015817,
1993-03-01,Haryana,Yamuna Nagar,20.2,6.2,,224.63333154015817,
1993-04-01,Haryana,Faridabad,40.9,12.2,,224.63333154015817,
1993-04-01,Haryana,Yamuna Nagar,43.0,10.5,,224.63333154015817,
1993-05-01,Haryana,Faridabad,40.5,12.2,,224.63333154015817,
1993-05-01,Haryana,Yamuna Nagar,27.3,8.4,,224.63333154015817,
1993-06-01,Haryana,Faridabad,41.7,11.9,,224.63333154015817,
1993-06-01,Haryana,Yamuna Nagar,24.4,7.1,,224.63333154015817,
1993-07-01,Haryana,Faridabad,25.8,9.7,,191.0,
1993-07-01,Haryana,Yamuna Nagar,15.6,4.5,,224.63333154015817,
1993-08-01,Haryana,Faridabad,37.2,13.3,,240.0,
1993-08-01,Haryana,Yamuna Nagar,25.7,7.6,,224.63333154015817,
1993-09-01,Haryana,Faridabad,36.2,12.7,,224.0,
1993-09-01,Haryana,Yamuna Nagar,23.3,6.8,,224.63333154015817,
1993-10-01,Haryana,Faridabad,41.9,16.9,,224.63333154015817,
1993-10-01,Haryana,Yamuna Nagar,27.4,10.9,,224.63333154015817,
1993-11-01,Haryana,Faridabad,39.1,17.0,,224.63333154015817,
1993-11-01,Haryana,Yamuna Nagar,26.5,9.9,,224.63333154015817,
1993-12-01,Haryana,Faridabad,40.9,16.0,,318.0,
1993-12-01,Haryana,Yamuna Nagar,28.8,15.6,,224.63333154015817,
1994-01-01,Haryana,Yamuna Nagar,25.0,10.5,,224.63333154015817,
1994-01-01,Haryana,Faridabad,40.0,14.3,,286.0,
1994-02-01,Haryana,Yamuna Nagar,22.9,11.4,,224.63333154015817,
1994-02-01,Haryana,Faridabad,42.7,14.8,,343.0,
1994-03-01,Haryana,Yamuna Nagar,26.4,11.2,,224.63333154015817,
1994-03-01,Haryana,Faridabad,42.7,14.5,,331.0,
1994-04-01,Haryana,Yamuna Nagar,33.5,14.4,,224.63333154015817,
1994-04-01,Haryana,Faridabad,43.1,14.5,,297.0,
1994-05-01,Haryana,Yamuna Nagar,31.3,16.1,,224.63333154015817,
1994-05-01,Haryana,Faridabad,42.7,14.4,,319.0,
1994-06-01,Haryana,Yamuna Nagar,31.4,16.0,,224.63333154015817,
1994-06-01,Haryana,Faridabad,42.7,14.4,,327.0,
1994-07-01,Haryana,Yamuna Nagar,29.3,17.5,,224.63333154015817,
1994-07-01,Haryana,Faridabad,16.7,8.0,,145.0,
1994-08-01,Haryana,Yamuna Nagar,25.6,13.1,,224.63333154015817,
1994-08-01,Haryana,Faridabad,21.5,10.0,,206.0,
1994-09-01,Haryana,Yamuna Nagar,30.5,16.6,,224.63333154015817,
1994-09-01,Haryana,Faridabad,32.7,13.1,,303.0,
1994-09-01,Haryana,Yamuna Nagar,30.5,16.6,,224.63333154015817,
1994-09-01,Haryana,Faridabad,32.7,13.1,,303.0,
1994-11-01,Haryana,Yamuna Nagar,34.2,22.3,,224.63333154015817,
1994-11-01,Haryana,Faridabad,40.4,17.3,,357.0,
1994-12-01,Haryana,Yamuna Nagar,33.6,21.9,,224.63333154015817,
1994-12-01,Haryana,Faridabad,40.0,13.6,,348.0,
1994-12-01,Haryana,Faridabad,43.4,15.1,,382.0,
1994-12-01,Haryana,Dharuhera,37.8,32.1,,339.0,
1996-01-01,Haryana,Yamuna Nagar,33.8,23.5,,267.0,
1996-01-01,Haryana,Faridabad,30.3,11.6,,261.0,
1996-01-01,Haryana,Faridabad,31.2,12.4,,261.0,
1996-02-01,Haryana,Yamuna Nagar,30.7,21.1,,222.0,
1996-02-01,Haryana,Faridabad,40.7,14.9,,374.0,
1996-02-01,Haryana,Faridabad,37.1,14.0,,330.0,
1996-03-01,Haryana,Yamuna Nagar,27.1,19.5,,221.0,
1996-03-01,Haryana,Faridabad,36.3,13.1,,312.0,
1996-03-01,Haryana,Faridabad,39.7,14.2,,329.0,
1996-04-01,Haryana,Yamuna Nagar,36.6,24.1,,347.0,
1996-04-01,Haryana,Faridabad,37.4,13.1,,319.0,
1996-05-01,Haryana,Yamuna Nagar,35.2,18.3,,281.0,
1996-05-01,Haryana,Faridabad,36.5,12.8,,320.0,
1996-05-01,Haryana,Faridabad,40.2,14.6,,328.0,
1996-06-01,Haryana,Yamuna Nagar,30.2,15.5,,281.0,
1996-06-01,Haryana,Faridabad,25.1,9.4,,241.0,
1996-06-01,Haryana,Faridabad,28.7,12.5,,310.0,
1996-07-01,Haryana,Yamuna Nagar,32.0,19.0,,224.63333154015817,
1996-08-01,Haryana,Yamuna Nagar,22.5,11.9,,130.0,
1996-09-01,Haryana,Yamuna Nagar,31.1,14.5,,127.0,
1996-10-01,Haryana,Yamuna Nagar,30.1,16.9,,261.0,
1996-12-01,Haryana,Yamuna Nagar,30.2,19.0,,224.63333154015817,
1997-01-01,Haryana,Yamuna Nagar,26.3,14.6,,92.0,
1997-01-01,Haryana,Faridabad,37.9,14.2,,424.0,
1997-02-01,Haryana,Yamuna Nagar,31.5,20.8,,207.0,
1997-02-01,Haryana,Faridabad,39.2,15.4,,447.0,
1997-03-01,Haryana,Yamuna Nagar,29.2,18.2,,218.0,
1997-03-01,Haryana,Faridabad,39.2,15.6,,377.0,
1997-04-01,Haryana,Yamuna Nagar,27.0,16.7,,145.0,
1997-04-01,Haryana,Faridabad,36.7,13.7,,355.0,
1997-05-01,Haryana,Yamuna Nagar,28.1,19.3,,185.0,
1997-05-01,Haryana,Faridabad,36.7,14.9,,420.0,
1997-06-01,Haryana,Yamuna Nagar,26.4,16.9,,166.0,
1997-06-01,Haryana,Faridabad,37.7,14.2,,406.0,
1997-07-01,Haryana,Yamuna Nagar,28.2,19.1,,130.0,
1997-08-01,Haryana,Yamuna Nagar,22.9,16.4,,108.0,
1997-09-01,Haryana,Yamuna Nagar,31.4,17.1,,117.0,
1997-11-01,Haryana,Yamuna Nagar,25.9,18.6,,94.0,
1997-12-01,Haryana,Yamuna Nagar,27.3,18.4,,99.0,
1998-01-01,Haryana,Yamuna Nagar,29.9,20.1,,148.0,
1998-02-01,Haryana,Yamuna Nagar,28.4,22.1,,165.0,
1998-02-01,Haryana,Faridabad,38.7,11.8,,516.0,
1998-03-01,Haryana,Yamuna Nagar,33.1,24.2,,249.0,
1998-03-01,Haryana,Faridabad,38.3,16.4,,377.0,
1998-04-01,Haryana,Faridabad,38.5,15.9,,364.0,
1998-04-01,Haryana,Yamuna Nagar,35.2,23.9,,327.0,
1998-05-01,Haryana,Yamuna Nagar,33.7,23.6,,308.0,
1998-05-01,Haryana,Faridabad,38.0,14.4,,430.0,
1998-06-01,Haryana,Yamuna Nagar,26.5,12.5,,181.0,
1998-06-01,Haryana,Faridabad,31.9,11.7,,280.0,
1998-07-01,Haryana,Yamuna Nagar,34.4,26.0,,225.0,
1998-07-01,Haryana,Faridabad,22.7,9.1,,236.0,
1998-08-01,Haryana,Yamuna Nagar,20.5,16.1,,87.0,
1998-08-01,Haryana,Faridabad,28.6,13.0,,249.0,
1998-09-01,Haryana,Yamuna Nagar,36.5,28.0,,194.0,
1998-09-01,Haryana,Faridabad,28.7,11.4,,279.0,
1998-10-01,Haryana,Faridabad,38.1,13.5,,461.0,
1998-11-01,Haryana,Yamuna Nagar,39.9,30.5,,347.0,
1998-11-01,Haryana,Faridabad,37.6,12.9,,443.0,
1998-12-01,Haryana,Yamuna Nagar,33.4,27.5,,326.0,
1998-12-01,Haryana,Faridabad,39.8,13.4,,448.0,
1999-01-01,Haryana,Faridabad,39.9,11.9,,304.0,
1999-01-01,Haryana,Yamuna Nagar,28.1,22.2,,241.0,
1999-02-01,Haryana,Yamuna Nagar,4.0,1.5,,240.0,
1999-03-01,Haryana,Faridabad,38.9,10.8,,543.0,
1999-03-01,Haryana,Yamuna Nagar,7.4,3.5,,206.0,
1999-04-01,Haryana,Faridabad,39.8,11.2,,535.0,
1999-06-01,Haryana,Yamuna Nagar,18.566342246525863,28.17387112641417,,231.0,
1999-07-01,Haryana,Yamuna Nagar,18.566342246525863,28.17387112641417,,203.0,
1999-08-01,Haryana,Yamuna Nagar,18.566342246525863,28.17387112641417,,105.0,
